air_temp,avg_wind_direction,avg_wind_speed,max_wind_direction,max_wind_speed,min_wind_direction,min_wind_speed,relative_humidity
-0.2248440586331303,-0.9217517733094271,0.016404063896051892,-0.9031446264784959,-0.0783354226139663,-0.9622584077384602,0.06482776289634887,0.11041909796386379
-0.2538651824176752,-0.8853711909853595,0.016404063896051892,-0.8164275594169331,-0.0172313488121205,-0.9737667760668756,0.14411807955039596,0.240365501947096
-0.3119074299867627,-0.982386077182873,0.15571670844850993,-0.9650853886653266,0.1049767987915711,-0.9737667760668756,0.30269871285849037,0.3079376320183766
-0.36994967755585023,-0.9338786340841163,0.6433109643821124,-0.9031446264784959,0.7160175368100286,-0.9737667760668756,0.06482776289634887,0.3703119059303282
-0.4279919251249377,-1.0551472418310082,0.6433109643821124,-1.0889669130389878,0.593809389206337,-1.0658337226941987,0.7784406127827737,0.4326861798422798
-0.4860341726940252,-1.0308935202816296,0.016404063896051892,-0.9279209313532282,-0.0783354226139663,-1.123375564336276,0.22340839620444325,0.5470390153475235
-0.5440764202631128,-0.7883563047878461,-0.6105028365900087,-0.5438882057948784,-0.4449598654250407,-1.2614759842772607,-0.8073657202981706,0.6042154331001461
-0.6021186678322002,-1.455333647395751,-0.6105028365900087,-1.3615062666610425,-0.6282720868305779,-1.583710297472892,-0.4902044536819817,0.6250068577374629
-0.6311397916167439,-1.0794009633803865,1.4095305094206312,-1.1632958276631844,1.1437460534229487,-1.0198002493805371,1.6506340959772934,0.7081725562867319
-0.6601609154012877,-1.1036546849297648,1.47918683169686,-1.2004602849752828,1.1437460534229487,-1.042816986037368,1.5713437793232459,0.7341618370833783
-0.6601609154012877,-1.0794009633803865,1.270217864868173,-1.1385195227884521,1.021537905819257,-1.0773420910226141,1.5713437793232459,0.7289639809240486
-0.6601609154012877,-1.0672741026056973,0.9219362534870282,-1.1509076752258183,0.6549134630081828,-1.042816986037368,1.254182512707057,0.7237661247647196
-0.6891820391858314,-1.0794009633803865,1.270217864868173,-1.1385195227884521,1.021537905819257,-1.0543253543657833,1.7299244126313402,0.7185682686053906
-0.6601609154012877,-1.1036546849297648,1.2005615425919443,-1.1880721325379167,1.021537905819257,-1.0773420910226141,1.4920534626691986,0.7549532617206951
-0.6601609154012877,-1.0794009633803865,0.9219362534870282,-1.1385195227884521,0.7771216106118743,-1.1348839326646913,1.1748921960530099,0.7705468301986835
-0.6601609154012877,-0.9581323556334946,0.5736546421058835,-0.8412038642916653,0.4716012416026456,-0.9967835127237064,0.46127934616658495,0.7549532617206951
-0.6891820391858314,-0.9338786340841163,-1.0284407702473826,-0.04836210830023352,-0.9948965296416523,-1.3075094575909223,-1.0452366702603122,0.7445575494020371
-0.7182031629703752,-0.715595140139711,-0.6105028365900087,-0.6306052728564412,-0.6893761606324236,-0.7781245144838136,-0.5694947703360289,0.6665897070120977
-0.7762454105394638,-0.9460054948588055,0.6433109643821124,-1.0270261508521572,0.593809389206337,-0.9622584077384602,0.6198599794746792,0.7653489740393538
-0.7762454105394638,-1.0794009633803865,1.339874187144402,-1.126131370351086,1.1437460534229487,-1.042816986037368,1.4920534626691986,0.8121296794733177
-0.7472242867549201,-1.0672741026056973,0.9915925757632572,-1.1137432179137199,0.8993297582155657,-1.0543253543657833,1.0956018793989626,0.8069318233139879
-0.7182031629703752,-1.0672741026056973,1.1309052203157153,-1.0889669130389878,1.082641979621103,-1.0543253543657833,1.254182512707057,0.7757446863580125
-0.6891820391858314,-1.0308935202816296,1.0612488980394863,-1.101355065476354,0.8993297582155657,-1.042816986037368,1.3334728293611042,0.7549532617206951
-0.6601609154012877,-1.0187666595069405,0.7826236089345705,-1.0394143032895233,1.082641979621103,-1.042816986037368,0.6991502961287264,0.7133704124460609
-0.6021186678322002,-0.9217517733094271,0.9219362534870282,-0.9403090837905943,0.8382256844137198,-0.9737667760668756,0.8577309294368209,0.6457982823747803
-0.5730975440476564,-0.9581323556334946,0.7826236089345705,-0.915532778915862,0.593809389206337,-1.0313086177089525,0.8577309294368209,0.6042154331001461
-0.5440764202631128,-0.9945129379575622,0.15571670844850993,-1.0518024557268895,0.22718494639526243,-1.0198002493805371,0.22340839620444325,0.5938197207814874
-0.515055296478569,-1.0551472418310082,0.29502935300096766,-1.0889669130389878,0.349393093998954,-1.0773420910226141,0.46127934616658495,0.5782261523034997
-0.515055296478569,-0.982386077182873,0.08606038617228091,-1.0270261508521572,0.0438727249897253,-1.0543253543657833,0.14411807955039596,0.5834240084628287
-0.4860341726940252,-0.9217517733094271,0.4343419975534257,-0.8907564740411298,0.4104971678007998,-0.9737667760668756,0.6198599794746792,0.5262475907102069
-0.4860341726940252,-0.8368637478866029,0.3646856752771967,-0.8907564740411298,0.349393093998954,-0.8356663561258907,0.46127934616658495,0.3755097620896572
-0.45701304890948147,-0.7277220009144003,0.22537303072473863,-0.704934187480638,0.0438727249897253,-0.7551077778269828,0.30269871285849037,0.3287290566556937
-0.398970801340394,-0.7883563047878461,0.22537303072473863,-0.7420986447927364,0.1660808725934169,-0.8126496194690599,0.14411807955039596,0.3235312004963643
-0.36994967755585023,-0.7883563047878461,-0.05325225838017713,-0.8412038642916653,-0.0783354226139663,-0.8241579877974753,-0.014462553757698414,0.11041909796386379
-0.3409285537713065,-0.8004831655625353,-0.05325225838017713,-0.8164275594169331,-0.13943949641581183,-0.8011412511406445,0.06482776289634887,0.1260126664418515
-0.3119074299867627,-0.7398488616890895,-0.2622212252088639,-0.7792631021048347,-0.3227517178213492,-0.7666161461553982,-0.3316238203738872,0.05844053637057091
-0.28288630620221783,-0.7883563047878461,-0.192564902932635,-0.7668749496674686,-0.3227517178213492,-0.8586830927827215,-0.0937528704117457,-0.05071444297534421
-0.2538651824176752,-0.9217517733094271,0.08606038617228091,-0.915532778915862,-0.0172313488121205,-1.0198002493805371,0.22340839620444325,0.03245125557392447
-0.2538651824176752,-0.8247368871119137,-0.192564902932635,-0.7792631021048347,0.0438727249897253,-0.9967835127237064,-0.3316238203738872,0.16239765955715668
-0.2538651824176752,-0.8247368871119137,-0.4711901920375508,-0.3828422241091188,-0.2616476440195034,-0.9162249344247985,-0.6487850869900762,0.1935847965131321
-0.2538651824176752,-0.7519757224637786,-0.2622212252088639,-0.7792631021048347,-0.2616476440195034,-0.8126496194690599,-0.0937528704117457,0.04804482405191219
-0.2538651824176752,-0.8732443302106704,0.08606038617228091,-0.9279209313532282,0.0438727249897253,-0.8471747244543061,0.06482776289634887,0.07923196100788799
-0.2248440586331303,-0.8974980517600487,-0.2622212252088639,-0.9403090837905943,-0.3227517178213492,-0.927733302753214,-0.0937528704117457,0.14680409107916859
-0.2248440586331303,-0.8247368871119137,0.016404063896051892,-0.8907564740411298,-0.13943949641581183,-0.8241579877974753,0.22340839620444325,0.15200194723849794
-0.2538651824176752,-0.8004831655625353,-0.05325225838017713,-0.8535920167290314,-0.20054357021765762,-0.789632882812229,0.14411807955039596,0.011659830936607024
-0.2248440586331303,-0.9217517733094271,0.08606038617228091,-0.7916512545422009,0.1049767987915711,-0.9737667760668756,0.14411807955039596,0.0948255294858757
-0.2248440586331303,-1.0308935202816296,-0.12290858065640599,-1.0270261508521572,-0.0783354226139663,-1.0658337226941987,-0.0937528704117457,0.22996978962843725
-0.2248440586331303,-0.9581323556334946,0.29502935300096766,-1.014637998414791,0.349393093998954,-1.0773420910226141,0.30269871285849037,0.2871462073810595
-0.2538651824176752,-1.0187666595069405,-0.05325225838017713,-1.0641906081642556,-0.0172313488121205,-1.0082918810521218,-0.1730431870657928,0.2559590704250837
-0.28288630620221783,-1.0308935202816296,-0.05325225838017713,-1.0889669130389878,0.0438727249897253,-0.9967835127237064,-0.0937528704117457,0.2975419196997179
-0.28288630620221783,-0.9702592164081838,0.3646856752771967,-1.014637998414791,0.2882890201971082,-1.0082918810521218,0.6198599794746792,0.3183333443370353
-0.3119074299867627,-1.0551472418310082,0.08606038617228091,-1.0765787606016217,-0.0172313488121205,-1.0543253543657833,0.22340839620444325,0.3079376320183766
-0.3119074299867627,-0.982386077182873,0.4343419975534257,-1.002249845977425,0.2882890201971082,-0.9737667760668756,0.5405696628206322,0.3131354881777059
-0.3409285537713065,-0.8853711909853595,0.15571670844850993,-0.8412038642916653,0.1049767987915711,-0.9507500394100448,-0.014462553757698414,0.2767504950624008
-0.3409285537713065,-0.9338786340841163,0.15571670844850993,-0.915532778915862,0.2882890201971082,-0.985275144395291,0.06482776289634887,0.17279337187581503
-0.3119074299867627,-0.8611174694359812,0.15571670844850993,-0.8659801691663975,0.1049767987915711,-0.9162249344247985,0.22340839620444325,0.2091783649911202
-0.3119074299867627,-1.0066397987322513,0.016404063896051892,-1.014637998414791,-0.0172313488121205,-1.0658337226941987,-0.1730431870657928,0.21437622115044955
-0.3119074299867627,-0.6428339754915761,-0.4711901920375508,-0.6429934252938073,-0.5671680130287321,-0.7205826728417366,-0.3316238203738872,0.11561695412319278
-0.3119074299867627,-0.6064533931675085,-0.8194718034186955,-0.5686645106696107,-0.811584308236115,-0.6860575678564904,-0.8866560369522176,-0.029923018338027133
-0.28288630620221783,-0.6307071147168868,-0.6801591588662377,-0.6429934252938073,-0.6893761606324236,-0.6400240945428287,-0.6487850869900762,-0.11828657304662518
-0.2538651824176752,-0.4973116461953059,-0.8891281256949246,-0.23418439486072534,-0.8726883820379608,-0.7090743045133212,-0.8866560369522176,-0.21704584007388159
-0.2248440586331303,0.012016506341639635,-1.0284407702473826,0.4967165989438758,-1.056000603443498,-0.3983483596461052,-0.9659463536062649,-0.37298152485376024
-0.2248440586331303,-0.09712524063056298,-0.8891281256949246,0.1250720258228922,-0.9337924558398066,-0.3292981496756128,-0.8073657202981706,-0.643270045138883
-0.1668018110640428,-0.03649093675711708,-0.5408465143137798,0.10029572094815994,-0.3838557916231949,-0.4328734646313514,-0.7280754036441234,-0.6224786205015659
-0.1087595634949553,0.23030000028604486,-0.6105028365900087,0.48432844650650975,-0.5671680130287321,0.027461268505264872,-0.6487850869900762,-0.5912914835455901
-0.050717315925867805,0.0847776709897747,-0.8891281256949246,0.4967165989438758,-0.9337924558398066,-0.3062814130187819,-0.9659463536062649,-0.643270045138883
-0.021696192141325198,-0.32753559534965737,-0.9587844479711536,-0.24657254729809147,-0.8726883820379608,-0.6285157262144133,-1.0452366702603122,-0.7628207368034569
0.0073249316432197,-0.4124236207724816,-0.8891281256949246,-0.04836210830023352,-0.9948965296416523,-0.674549199528075,-0.7280754036441234,-0.6952486067321758
0.0073249316432197,-0.6792145578156435,-0.8194718034186955,-0.5191119009201461,-0.8726883820379608,-0.7666161461553982,-0.7280754036441234,-0.2482329770298574
-0.021696192141325198,-0.8853711909853595,-0.6801591588662377,-0.7173223399180041,-0.7504802344342694,-1.0198002493805371,-0.4902044536819817,-0.34179438789778444
-0.021696192141325198,-1.0066397987322513,-0.3318775474850929,-1.0518024557268895,-0.4449598654250407,-1.042816986037368,-0.0937528704117457,-0.03512087449735649
-0.0797384397104127,-0.8489906086612921,0.15571670844850993,-0.8783683216037637,0.0438727249897253,-0.9392416710816294,0.38198902951253766,0.022055543255265746
-0.1377806872795002,-0.9581323556334946,0.08606038617228091,-0.8659801691663975,0.0438727249897253,-1.0773420910226141,0.06482776289634887,0.08442981716721736
-0.1958229348485877,-0.8247368871119137,0.016404063896051892,-0.7544867972301025,-0.0783354226139663,-1.0888504593510295,0.14411807955039596,0.12081481028252214
-0.2538651824176752,-0.6549608362662652,0.29502935300096766,-0.704934187480638,0.22718494639526243,-0.7205826728417366,0.38198902951253766,0.1883869403538031
-0.28288630620221783,-0.8732443302106704,-0.12290858065640599,-0.8535920167290314,-0.13943949641581183,-0.9967835127237064,-0.014462553757698414,0.1779912280351444
-0.3119074299867627,-0.6185802539421976,-0.4711901920375508,-0.50672374848278,-0.3838557916231949,-0.8356663561258907,-0.5694947703360289,0.14680409107916859
-0.3119074299867627,-0.5458190892940625,-0.6801591588662377,-0.3332896143596543,-0.7504802344342694,-0.8356663561258907,-0.5694947703360289,-0.02472516217869777
-0.28288630620221783,-0.6307071147168868,-1.0284407702473826,-0.4695592911706817,-0.9337924558398066,-0.7781245144838136,-1.0452366702603122,-0.14427585384327163
-0.28288630620221783,-0.6307071147168868,-1.0980970925236113,-0.24657254729809147,-1.056000603443498,-0.8701914611111369,-1.1245269869143593,-0.29501368246382087
-0.2538651824176752,-0.24264756992683312,-0.9587844479711536,0.0755194160734277,-0.9948965296416523,-1.0313086177089525,-1.0452366702603122,-0.46654293572168726
-0.1958229348485877,-0.012237215207738723,-0.4711901920375508,0.16223648313499056,-0.20054357021765762,-0.46739856961659765,-0.5694947703360289,-0.38337723717241856
-0.1668018110640428,-0.07287151908118461,-0.8194718034186955,0.310894312383384,-0.5671680130287321,-0.35231488633244357,-0.9659463536062649,-0.5601043465896146
-0.1377806872795002,0.0847776709897747,-0.2622212252088639,0.19940094044708892,0.0438727249897253,-0.06460567812205839,-0.4109141370279345,-0.5237193534743095
-0.0797384397104127,-0.03649093675711708,-0.40153386976132194,0.1374601782602583,-0.3227517178213492,-0.19119772973462787,-0.5694947703360289,-0.6276764766608952
-0.050717315925867805,0.18179255718728812,-0.4711901920375508,0.7073151903791,-0.0783354226139663,-0.3177897813471973,-0.7280754036441234,-0.6328743328202246
-0.021696192141325198,0.18179255718728812,0.08606038617228091,0.26134170263391954,0.2882890201971082,0.050478005162095684,-0.0937528704117457,-0.5029279288369924
-0.021696192141325198,0.18179255718728812,-0.3318775474850929,0.7940322574406627,0.0438727249897253,-0.00706383647998135,-0.7280754036441234,-0.40416866180973604
-0.050717315925867805,-0.1335058229546305,-0.6801591588662377,0.038354958761329334,-0.5671680130287321,-0.4328734646313514,-0.7280754036441234,-0.5289172096336389
-0.050717315925867805,0.04839708866570717,-0.5408465143137798,0.27372985507128567,-0.3227517178213492,-0.49041530627342844,-0.6487850869900762,-0.5601043465896146
-0.050717315925867805,-0.1456326837293197,-0.8891281256949246,0.310894312383384,-0.3838557916231949,-0.6054989895575825,-1.0452366702603122,-0.549708634270956
-0.050717315925867805,-0.012237215207738723,-0.7498154811424665,0.5586573611307064,-0.3227517178213492,-0.6170073578859979,-0.9659463536062649,-0.5912914835455901
-0.050717315925867805,-0.10925210140525216,-0.5408465143137798,0.19940094044708892,-0.4449598654250407,-0.7781245144838136,-0.6487850869900762,-0.6120829081829076
-0.021696192141325198,0.06052394944039635,-0.8194718034186955,0.6329862757549032,-0.811584308236115,-0.5939906212291671,-0.8866560369522176,-0.5808957712269317
-0.021696192141325198,-0.08499837985587379,-0.9587844479711536,0.10029572094815994,-0.7504802344342694,-0.27175630803353573,-0.9659463536062649,-0.570500058908273
-0.021696192141325198,-0.10925210140525216,-0.7498154811424665,0.5462692086933403,-0.4449598654250407,-0.5939906212291671,-0.8866560369522176,-0.5756979150676024
-0.021696192141325198,-0.2911550130255898,-0.8891281256949246,-0.2217962424233592,-0.9337924558398066,-0.4098567279745206,-0.8866560369522176,-0.5912914835455901
-0.021696192141325198,0.0847776709897747,-0.6105028365900087,0.33567061725811626,-0.4449598654250407,-0.23723120304828949,-0.8073657202981706,-0.6224786205015659
-0.021696192141325198,-0.2547744307015223,-1.0284407702473826,0.1870127880097228,-1.056000603443498,-0.6630408311996595,-1.1245269869143593,-0.6120829081829076
-0.021696192141325198,-0.570072810843441,-0.8891281256949246,0.1374601782602583,-0.5060639392268863,-1.411084772546661,-1.1245269869143593,-0.638072188979554
-0.021696192141325198,-0.4973116461953059,-1.0284407702473826,-0.34567776679702045,-0.9948965296416523,-0.6515324628712441,-0.9659463536062649,-0.643270045138883
-0.021696192141325198,-0.7277220009144003,-0.6105028365900087,-0.6677697301685396,-0.5060639392268863,-0.9622584077384602,-0.6487850869900762,-0.643270045138883
-0.021696192141325198,-0.4730579246459275,-0.6801591588662377,0.050743111198695456,-0.5060639392268863,-0.8701914611111369,-0.8866560369522176,-0.6328743328202246
-0.021696192141325198,-0.38816989922310324,-0.6801591588662377,-0.06075026073759964,-0.5671680130287321,-1.042816986037368,-0.9659463536062649,-0.5964893397049195
-0.021696192141325198,-0.46093106387123833,-0.3318775474850929,-0.40761852898385104,-0.2616476440195034,-0.5709738845723363,-0.4109141370279345,-0.6224786205015659
-0.021696192141325198,-0.7277220009144003,-1.2374097370760693,-0.42000668142121717,-1.2393128248490355,-1.0082918810521218,-1.1245269869143593,-0.5964893397049195
-0.021696192141325198,-0.46093106387123833,-0.3318775474850929,-0.28373700461018986,-0.3227517178213492,-0.6170073578859979,-0.4109141370279345,-0.6120829081829076
-0.021696192141325198,-0.4730579246459275,-0.40153386976132194,-0.24657254729809147,-0.4449598654250407,-0.8241579877974753,-0.4109141370279345,-0.6224786205015659
-0.021696192141325198,-0.00011035443304954358,-0.9587844479711536,0.6949270379417338,-0.9337924558398066,-0.6630408311996595,-1.0452366702603122,-0.638072188979554
-0.021696192141325198,-0.8126100263372245,-0.9587844479711536,-0.4323948338585833,-0.9337924558398066,2.2255596192326075,-1.0452366702603122,-0.6588636136168711
